country,code,continent,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Germany,DEU,Europe,0.1147399227,0.1168605441,0.1187977557,0.1206521858,0.1225776267,0.124660787,0.1269781398,0.1293041488,0.1316108841,0.1338578689,0.1360548642,0.1389222856,0.1416483323,0.1442064705,0.1465229217,0.1485278013,0.1516030302,0.1541975778,0.1561007542,0.1569355666,0.1564798164,0.1552976666,0.1529001065,0.1499248249,0.1473050951,0.145632651,0.145314123,0.1458499315,0.1469132891,0.1480368771,0.148962392,0.1504108361,0.1517569737,0.1529477116,0.1538928196,0.154587173,0.1566497891,0.1581827052,0.1596494554,0.1617126395,0.1647287871,0.1688494798,0.17381807,0.1791881099,0.1842434812,0.1885704619,0.1931169989,0.1969363983,0.2001291753,0.2029049682,0.2054160629,0.2068242356,0.2078589858,0.2087664046,0.2098195783,0.2111756356,0.2126960789,0.2145322197
Ghana,GHA,Africa,0.02391312942,0.02406015607,0.02418655998,0.02428228263,0.02433235298,0.02434392155,0.02459830146,0.02475872001,0.02483730729,0.0248484432,0.02479683861,0.0250148602,0.02517357432,0.02527937904,0.02534308677,0.02538222657,0.02566825148,0.02587653056,0.02601236429,0.02606860139,0.0260320562,0.0262166177,0.02636283126,0.02648025977,0.02658628863,0.02670233657,0.02694940652,0.02716037185,0.02734518176,0.02750754995,0.02765168243,0.0281459228,0.02860263683,0.0290228021,0.02940452441,0.02974964838,0.02990124062,0.0299808982,0.03001104317,0.03001556695,0.03001003973,0.03077917608,0.03154981585,0.03230033949,0.0329962982,0.03361195328,0.03412849886,0.03448214492,0.03471520226,0.03490549276,0.03510290263,0.03480634904,0.03458490286,0.03438975056,0.0341556921,0.03386401268,0.03388386629,0.03384513271
Greece,GRC,Europe,0.0704844435,0.07167139991,0.07302994603,0.07452829577,0.07606514313,0.07760294248,0.08185576592,0.08629035081,0.09098997628,0.09613401204,0.1018268798,0.1046323444,0.1075528192,0.1104657296,0.1131773611,0.1156016427,0.118014399,0.1201359535,0.1219708378,0.1235264066,0.1248131061,0.125423795,0.1259553974,0.126471024,0.1270057876,0.1275735583,0.1281833748,0.1290560212,0.1304669939,0.1326008489,0.1354529935,0.1373465142,0.1394475905,0.1418097657,0.1444627859,0.1473992092,0.1506350388,0.1539963526,0.1574061455,0.1607190612,0.1638417044,0.167453314,0.1708558284,0.173902162,0.1763830333,0.1782176244,0.1798179588,0.1806112935,0.181074092,0.1819005049,0.1835014321,0.1857501811,0.1888460772,0.1924805642,0.19612119,0.1994783605,0.2019065382,0.2039624008
Grenada,GRD,N. America,0.04884888004,0.04902476441,0.04936975926,0.04959828602,0.04962473157,0.04951311574,0.04994993412,0.05050494413,0.05110258464,0.05178386599,0.0523902315,0.05487073313,0.05688036281,0.05863505287,0.06027782549,0.06202405677,0.06362850925,0.06546615808,0.06750642731,0.06937042724,0.07091736419,0.0699553946,0.06850286279,0.06668750326,0.064567905,0.06227854183,0.06383871064,0.06601931978,0.06916032714,0.07347035687,0.07890281774,0.07909469799,0.07961069158,0.08016886221,0.08024747246,0.07958705301,0.07989404341,0.07942880877,0.07856162829,0.07787701347,0.07766264183,0.07724179913,0.07712047013,0.07721611722,0.07708268392,0.07655246773,0.07615801044,0.07539628907,0.07444433753,0.07342563473,0.07246099907,0.07209136331,0.07177595965,0.07154255068,0.07147423844,0.07156698464,0.07221595833,0.07304428472
Guam,GUM,Oceania,0.01633154535,0.01640909625,0.01650767197,0.01663720787,0.01690599718,0.01709207537,0.01721774773,0.01732054487,0.01746512585,0.01763773769,0.01769257365,0.01865245083,0.01970612077,0.02081284092,0.02208433194,0.02335247236,0.02422812811,0.02517516953,0.02628726287,0.02753230431,0.02884772358,0.02966615016,0.03049418765,0.03153444283,0.03277437018,0.03417630306,0.03515834675,0.03608133269,0.03709704587,0.03830711563,0.0397066262,0.04114317375,0.04254089486,0.04394283998,0.04525846977,0.04650971071,0.04794677833,0.0492604938,0.0505723123,0.05197690204,0.05353153629,0.05579887597,0.05810084301,0.06036876878,0.06237231102,0.06410903903,0.06583127427,0.06728148311,0.06869557016,0.07046366599,0.07265873912,0.07548315986,0.07866327443,0.08212003118,0.08560139656,0.08903131702,0.09224904233,0.09550688368
Guatemala,GTM,N. America,0.02630839611,0.026610746,0.02685065282,0.02704661724,0.02723304316,0.02742090093,0.02776516097,0.02809280843,0.02836500763,0.02853419771,0.02858999408,0.0287413848,0.02879240443,0.02878255984,0.02876270976,0.028767458,0.02899936265,0.0292288127,0.02943016534,0.02958467636,0.02969330918,0.02995022559,0.03016910001,0.03037678886,0.0306137204,0.03090839144,0.03141799283,0.03195410915,0.03250489818,0.03305642307,0.03360279401,0.03438307672,0.03509455177,0.03573609083,0.03631864072,0.0368501134,0.03755332416,0.03823557992,0.03886639072,0.03940519898,0.03983994841,0.04033116796,0.04072923178,0.04105850992,0.04135876392,0.04165614185,0.04187143876,0.04212875556,0.04240550333,0.04266618647,0.04290492882,0.04324493296,0.04353235297,0.04385929816,0.04435302435,0.04507320106,0.0459094481,0.04693959613
Guinea,GIN,Africa,0.03443134403,0.03415819677,0.03368364067,0.03304916249,0.03231348869,0.03150621769,0.0315776492,0.03154528188,0.03140566305,0.03114719178,0.03078224643,0.03117518481,0.03137439389,0.03139840346,0.03126995578,0.03099680743,0.03155239375,0.03196396759,0.03220712152,0.03224780899,0.03205876369,0.03250131161,0.03283457038,0.03305521925,0.0331683641,0.03318185474,0.03355828152,0.0338954894,0.03419298556,0.03442869194,0.03458198134,0.03462011452,0.0346849562,0.03478553548,0.03495437809,0.03523655242,0.03516571428,0.03499273446,0.0347518145,0.03446036057,0.03412084128,0.03392802185,0.03362596028,0.03322471001,0.03273061166,0.03215188003,0.0321335135,0.03205315941,0.03189038764,0.03161466786,0.03122435537,0.03114433217,0.03095217476,0.03073102465,0.03058106177,0.03054955894,0.03091879234,0.03134886236
Guinea-Bissau,GNB,Africa,0.02929386171,0.02972017035,0.03007925787,0.03031954834,0.03036364003,0.03018410511,0.03045604056,0.03055406244,0.03059771604,0.03069430562,0.0309077908,0.03168717367,0.03248054593,0.03324165653,0.03392960485,0.03454083009,0.03535648519,0.03583203899,0.0359127198,0.0355095891,0.03454687121,0.03476458766,0.03475214611,0.03455631749,0.03419309296,0.03370950152,0.03350491414,0.03320732882,0.03282139536,0.03235038239,0.03180444146,0.03164618596,0.03138878434,0.03104442621,0.03062841871,0.03014364334,0.03006056632,0.0299204816,0.02970710425,0.02941937788,0.02905739811,0.0288659989,0.02859245642,0.02828182216,0.02799136517,0.02774329791,0.02785011917,0.02796900048,0.02806783443,0.02809980968,0.02805164923,0.02819778041,0.02825706488,0.02831290013,0.02846714229,0.02876885174,0.02935620351,0.03001907824
Guyana,GUY,S. America,0.03405972869,0.03407922291,0.03417534658,0.03436212505,0.03456952708,0.03464044868,0.03456775632,0.03451842141,0.03464860248,0.03490790448,0.03505576409,0.03520325522,0.03529617092,0.03553970594,0.03594105553,0.03624901286,0.03635852492,0.03641149806,0.03667456582,0.03714634643,0.03756699006,0.03766891978,0.0379880345,0.03889091441,0.04010737611,0.04094310357,0.03993150712,0.03879573231,0.03825338237,0.0385561881,0.0393564453,0.0397520318,0.03976827681,0.03950979716,0.03912878358,0.03873945705,0.03925519222,0.03969441559,0.04003683611,0.04023419191,0.04030394225,0.04072910671,0.04117257449,0.04155311449,0.04171877411,0.04159553417,0.04248260074,0.04315194239,0.04374566201,0.04448747675,0.04556255659,0.04621545855,0.04712577896,0.04819537754,0.04928654048,0.05033219954,0.05170418322,0.05305331686
Haiti,HTI,N. America,0.03222526544,0.03255595984,0.03285169541,0.0331262047,0.03341486252,0.03372711643,0.03438681588,0.03502979397,0.03563071513,0.03615544779,0.03659207899,0.03732718846,0.03794580606,0.03845276946,0.0388457162,0.03911887832,0.03973659117,0.04019175429,0.04050160819,0.04068113166,0.04073803499,0.04098461659,0.04109857711,0.04108965977,0.04098133288,0.0408001322,0.04077736447,0.04073041456,0.04063596928,0.04046173972,0.04020574298,0.04028361854,0.04023473749,0.04011483653,0.03999030086,0.03989408433,0.04009501914,0.04027551448,0.04044604802,0.04060885741,0.04076942872,0.04116620556,0.04152575975,0.04184891927,0.04213537668,0.04238647046,0.04298962204,0.04354816719,0.04402707091,0.04437336532,0.04457260713,0.04496210666,0.0452226167,0.04545611409,0.04579376278,0.04630876437,0.04709848521,0.04799845263
Honduras,HND,N. America,0.03235544141,0.0324507598,0.03253679165,0.03256767809,0.0325015515,0.03231188273,0.03241666932,0.03241374928,0.0323376916,0.03221969754,0.03208094943,0.03214509716,0.03218576093,0.03220990005,0.03222452271,0.03223393179,0.03245212936,0.03265326209,0.03279137932,0.03281160412,0.03269783807,0.03260796775,0.03242345212,0.03221998393,0.03209377295,0.0320943551,0.03233761693,0.03267093868,0.03304428379,0.03339393956,0.03368959633,0.03401542485,0.03427851023,0.0345181943,0.03478697013,0.03510881231,0.03547006748,0.03587215673,0.03629167578,0.03669968371,0.03708177588,0.03740695027,0.03770961381,0.03800025619,0.03828999745,0.03859262243,0.0388735204,0.03917917709,0.03952769192,0.0399420238,0.04044270632,0.04097490301,0.04157074019,0.04227074246,0.04312120398,0.04414468795,0.04527137288,0.04651946931
"Hong Kong SAR, China",HKG,Asia,0.02742614868,0.02810801427,0.02885907056,0.02966003099,0.03047052445,0.03129130882,0.03290696713,0.0346352208,0.03645173166,0.03842801315,0.04068047487,0.04333399253,0.0460740615,0.04886033572,0.05175910275,0.05487403622,0.05631761842,0.05802386718,0.05993572576,0.06194413453,0.06399597085,0.06623355327,0.06833545446,0.0702448972,0.0720435725,0.07389941718,0.07658454911,0.07938625571,0.08227219419,0.08520875101,0.08820036813,0.09040751043,0.09264097923,0.09500084731,0.09753686582,0.1002123097,0.1022562349,0.1043265067,0.1063376989,0.1082318928,0.1100322581,0.1129675469,0.1158729853,0.118588875,0.1208407164,0.1225054306,0.1240868589,0.1249640704,0.1256897295,0.1271060406,0.1297305031,0.1326825612,0.1368143103,0.1417660087,0.1469804274,0.1521776638,0.1576588611,0.1630282614
Hungary,HUN,Europe,0.08989162324,0.09242240826,0.09506601944,0.09779115612,0.100529307,0.1032121313,0.1061804543,0.1088132612,0.1112172948,0.1135268907,0.1158257327,0.1180787684,0.1202350649,0.1223753134,0.1245921258,0.1269127487,0.1299641455,0.1330307923,0.1355106337,0.1366131572,0.1359998514,0.1338849282,0.1302842875,0.1261721941,0.1228825765,0.1211805596,0.1231687237,0.126082602,0.1293866543,0.1323562481,0.1345655114,0.1369300326,0.1388267586,0.1403378008,0.1415584208,0.1425968623,0.144750126,0.1467630392,0.1485444506,0.1499687913,0.1509638995,0.1526181498,0.1536557961,0.1543646748,0.1551326161,0.1561793247,0.1571930135,0.1583729954,0.1595187299,0.1603813363,0.1609169299,0.1635548185,0.1659048329,0.1683125643,0.1712544955,0.1749568324,0.1801166555,0.1857722023
Iceland,ISL,Europe,0.08047319079,0.08123264946,0.08197260635,0.08267035814,0.08340961885,0.08420269806,0.08497213274,0.08570522916,0.08640216787,0.08707325109,0.08768917716,0.08864714844,0.08943419864,0.09013409195,0.09081869253,0.09161891742,0.09292586099,0.0943647176,0.09586332464,0.09730879128,0.09865958323,0.09935646032,0.0998973745,0.10037261,0.1009097703,0.1016176136,0.1024919812,0.103469875,0.1045126932,0.1055835034,0.10666494,0.1079104877,0.1090489816,0.1101753721,0.1113145203,0.1124882229,0.1131691681,0.1140125697,0.114929191,0.1156712248,0.1160967977,0.1167780242,0.1170445495,0.1171624856,0.1174668064,0.1180855581,0.1178674181,0.1178787159,0.118176892,0.1188700749,0.1200505595,0.1226435203,0.125793537,0.1293998097,0.1332188915,0.1371400934,0.1407528642,0.1443098427
India,IND,Asia,0.03059354676,0.03112200602,0.0316252747,0.03203353512,0.03227476539,0.03232597458,0.03270063902,0.0329177673,0.03303430313,0.03311319652,0.03318707386,0.03367279144,0.03411636731,0.03448953739,0.03476476919,0.0349380829,0.03537389726,0.03571200708,0.03596713276,0.03615353008,0.03628412324,0.03664743118,0.03691141346,0.03709005503,0.03720627873,0.03728205139,0.03758954306,0.03783658136,0.03802909416,0.03817291786,0.03828173581,0.03884896077,0.03935205346,0.03980238825,0.04021675453,0.04061097211,0.04137304795,0.04207513359,0.04273401899,0.04336822461,0.04399230699,0.044836796,0.04564616936,0.04640352234,0.0470824665,0.04768170142,0.04846867894,0.04918071008,0.04984313011,0.05048286241,0.05113073703,0.05205968276,0.0529652123,0.05392641877,0.05504069363,0.05636245344,0.0580790445,0.05988969249
Indonesia,IDN,Asia,0.03584171156,0.03548672769,0.03503437655,0.03452263471,0.03399833071,0.03349297222,0.03345358027,0.03336916873,0.03327057494,0.03319533971,0.03316114682,0.03348242115,0.03379147907,0.03407511023,0.03431416525,0.03450269294,0.03495321903,0.03533368164,0.03562733091,0.03580887903,0.03587467561,0.03610201933,0.03622033061,0.03627096605,0.03629992781,0.03634024724,0.03660768331,0.03686571901,0.03714112559,0.03746191023,0.03784649644,0.03857388747,0.03929900845,0.04002895062,0.04077340437,0.04154069026,0.0426615272,0.04377657521,0.04489252888,0.04600268164,0.04709205256,0.04768486691,0.04806206744,0.04820539883,0.04813059452,0.04788911059,0.04839614957,0.04872753705,0.04887194014,0.04880181613,0.04849701487,0.04901307636,0.04941486777,0.04980251278,0.05029181936,0.0509506792,0.05201594424,0.05319477497
"Iran, Islamic Rep.",IRN,Asia,0.04013730284,0.03934277379,0.03836632746,0.0372948855,0.03623197796,0.0352176698,0.03486079969,0.03448833102,0.03407897542,0.03360413593,0.03305729359,0.03302555067,0.03291465024,0.03269506017,0.03232826289,0.03180615275,0.03157571064,0.0312219887,0.03078260674,0.03028522071,0.02975179618,0.02954468052,0.02929361016,0.02910952737,0.0291298407,0.02942402823,0.03008879457,0.03090794582,0.03179115126,0.03263403034,0.03340498737,0.03428665754,0.03512552484,0.03596230205,0.03682920714,0.03772638389,0.03863852948,0.03951927903,0.04037243451,0.04120787561,0.04204550201,0.04345955061,0.04492861706,0.04643098434,0.0478895846,0.04923042948,0.04942742926,0.04948485934,0.04943890733,0.04935792084,0.04931009431,0.04918355003,0.04908206123,0.04913082112,0.04951359433,0.05034630143,0.05214906736,0.05439582731
Iraq,IRQ,Asia,0.03112872973,0.03261210977,0.03373865993,0.0346298616,0.03548620269,0.03638234613,0.03726296253,0.03811451903,0.03890577389,0.03958197191,0.04013628578,0.04060841839,0.04103493966,0.04137285473,0.04157676088,0.04163783596,0.04177170885,0.04169140402,0.04147337285,0.04120525586,0.04092415081,0.04092644879,0.04088512027,0.04077260239,0.04053546148,0.04015865032,0.03998826584,0.0396656286,0.03923063725,0.03872996721,0.03819175734,0.03774094389,0.0372718079,0.03680065508,0.03634251743,0.03591098092,0.03565287417,0.03538731239,0.03512777008,0.03489109874,0.03468901648,0.03450091167,0.03430224723,0.03410218332,0.033909194,0.03372806694,0.03372972663,0.03371199023,0.03361766966,0.03335987989,0.03290949647,0.03239535043,0.03172381882,0.03108468827,0.03071974925,0.03073806039,0.03116289917,0.03185669939
Ireland,IRL,Europe,0.1115028636,0.1116775244,0.1117832901,0.1117697579,0.1115783782,0.11119348,0.1113310025,0.1114720322,0.1114609593,0.1110933797,0.1103105926,0.1097886065,0.1087057313,0.1074255902,0.1064047809,0.1058268408,0.1056771823,0.1059575894,0.1063710913,0.1064856614,0.1061052508,0.1067187953,0.1068124964,0.1066133994,0.1064504449,0.1064718116,0.1074074283,0.1084697224,0.1095269747,0.110315012,0.1106894929,0.11072382,0.1103219678,0.1096690091,0.1090113988,0.1084733298,0.1077371609,0.1070608853,0.1065007746,0.1060968588,0.1058734765,0.1056904597,0.105714548,0.1059006071,0.106165893,0.1064728742,0.1072954805,0.1080796246,0.1089645184,0.1101829507,0.1118913721,0.1153670981,0.1192544982,0.1234724738,0.1278562135,0.1322987428,0.1357843349,0.1392756792
Israel,ISR,Asia,0.0466282249,0.0480805492,0.04967902311,0.05144430433,0.0534,0.05555833008,0.05723469,0.05899089253,0.06085979308,0.06283872089,0.06491661063,0.06718507657,0.06942566709,0.07169463087,0.07410601125,0.07670853835,0.0787664874,0.08104262386,0.08329810298,0.08518277866,0.08654899433,0.08696713852,0.08680600347,0.08636516443,0.0860442414,0.08604205056,0.08647569202,0.08708171206,0.08778478163,0.08845219124,0.08902081545,0.09031319458,0.0918233457,0.09352081353,0.09540062975,0.09747682597,0.09796521434,0.0984614462,0.0989663373,0.09950546939,0.100122436,0.1001290573,0.1001856925,0.1002571117,0.100256719,0.1001761879,0.1005785616,0.1009172574,0.101462894,0.1025813562,0.1044724277,0.1053273327,0.106628026,0.1083034928,0.1102088684,0.1122370855,0.1146992745,0.1173329278
Italy,ITA,Europe,0.09494568693,0.09625851491,0.09756381014,0.09887977055,0.1001991085,0.1015554854,0.1032476628,0.1050071549,0.1068717544,0.1088625919,0.1109810607,0.1131537654,0.1151529445,0.1171047553,0.1192016791,0.121535955,0.1242543827,0.1272842943,0.1302012711,0.1323158175,0.1332779104,0.1336378612,0.1327932057,0.1314791081,0.1307579206,0.1312247218,0.1336434604,0.1370211204,0.1409817831,0.1449363485,0.1485528896,0.1523115798,0.1558340483,0.1591674319,0.1624059082,0.1656176697,0.1688681243,0.1719749873,0.1750370571,0.178182102,0.1814788276,0.1844382798,0.1874720147,0.1904417382,0.193126408,0.1954339804,0.1975353114,0.1991737612,0.2006641675,0.2024919721,0.2049816037,0.2080665989,0.2117345973,0.215800183,0.2198547964,0.2236287148,0.2270931913,0.2302124319
Jamaica,JAM,N. America,0.0431911031,0.04517914279,0.04739328859,0.04963851602,0.05186519856,0.05416719335,0.05448068376,0.05481835365,0.0551961977,0.0556289722,0.05613259386,0.05666338938,0.05720921963,0.05772461484,0.05814315472,0.05842917499,0.06039020284,0.06227139326,0.06410994347,0.0658904951,0.06754968112,0.0684684037,0.06913843031,0.06964743282,0.0701007862,0.0705491829,0.07097200346,0.071608668,0.07242679653,0.0733419999,0.0743032255,0.07463797562,0.07485310474,0.07495634411,0.07499296671,0.07500315278,0.07556929312,0.0762111266,0.07697807317,0.07785244273,0.07879477459,0.07903366852,0.07931303391,0.07966787969,0.08013480032,0.08074404492,0.08143488394,0.08207988061,0.0827268485,0.08350397742,0.08454605798,0.08582456292,0.08740045731,0.08918555849,0.09106606473,0.09303173402,0.09497059543,0.09683876997
Japan,JPN,Asia,0.05620797675,0.0572911747,0.05836692337,0.0594543445,0.06055337027,0.06167018598,0.06307849484,0.06452612559,0.06598045735,0.06739448688,0.0687543246,0.0704508548,0.07201887338,0.07354763645,0.07518306676,0.07701498124,0.07919757739,0.08166298095,0.08427864715,0.08680926038,0.08914207669,0.09170693084,0.09397063715,0.09612700928,0.09845539002,0.1011088991,0.1039838755,0.1071436224,0.1106343291,0.1144747555,0.1186864988,0.1230804061,0.1277820074,0.1327170296,0.1377996575,0.1429750715,0.1483226699,0.1536953521,0.1590812104,0.1644625803,0.1698470471,0.1750754548,0.1803083291,0.1855935185,0.19098008,0.1965288128,0.2017814538,0.2069780627,0.212358105,0.2182916039,0.2249897244,0.2315940641,0.2388070266,0.2462982698,0.2535239637,0.2601536483,0.2656456309,0.2704857706
Jordan,JOR,Asia,0.04263738433,0.04155863374,0.04043940329,0.03934329678,0.03826288586,0.03716941708,0.03562868244,0.03441974932,0.03350176766,0.03285814136,0.03248622822,0.03207009833,0.03162319651,0.03116888857,0.0307372235,0.03034633466,0.03074475406,0.03114236938,0.0314880466,0.03172345417,0.03183764301,0.03267074138,0.03340563296,0.03403299756,0.03463747308,0.03529334579,0.03439112676,0.03367960211,0.03308264713,0.03251288725,0.03196022448,0.03113283226,0.03037776845,0.02977253952,0.0293881668,0.02925537033,0.02950848035,0.0297591172,0.03001737856,0.03030210579,0.03063218064,0.03121335551,0.03184461128,0.0325034919,0.03314711427,0.0337333314,0.0343311485,0.03493465646,0.0355300962,0.03610391613,0.03665158812,0.03673823024,0.03685771778,0.03702945659,0.03727671624,0.03762983249,0.03785696866,0.03810116989
Kazakhstan,KAZ,Asia,0.05698375378,0.05573788229,0.05449929938,0.05339764726,0.0525759033,0.05211310507,0.05227374621,0.05265969138,0.05315931435,0.05359071837,0.05385849374,0.05480453338,0.05536510829,0.0557232284,0.05613355303,0.05670313036,0.05790437644,0.05923025332,0.06041852223,0.0610825462,0.06106086098,0.06071246325,0.0598542089,0.05872707452,0.05765012882,0.0568037174,0.05659330009,0.05644361103,0.05656107833,0.05723289947,0.05859658674,0.06105297711,0.06419392308,0.06748816427,0.07013985972,0.07171066134,0.07213240763,0.07121039191,0.06965543782,0.06850601664,0.06825158063,0.07052573522,0.07341408019,0.07599514603,0.07722648094,0.07677347155,0.07602198943,0.07428550356,0.07207158351,0.06997200367,0.06823120534,0.06824384146,0.06814881698,0.0678393712,0.06751566162,0.06753908126,0.0684021152,0.06991094689
Kenya,KEN,Africa,0.03677468466,0.03675586541,0.0366481662,0.03646392144,0.03621590371,0.03591116945,0.03575495401,0.03553316939,0.03524903485,0.03490043354,0.03448969348,0.03423603008,0.03390553884,0.03351013244,0.03306142406,0.03256996244,0.03218479151,0.03176271294,0.03131042816,0.03082963435,0.03032794291,0.02996394973,0.02957100544,0.02916482359,0.02876204117,0.02837604271,0.02807308991,0.02777012023,0.02748483616,0.02723882829,0.02704765776,0.02696111821,0.02690206956,0.02686630959,0.0268431503,0.02682490192,0.02698213647,0.0270562242,0.02705741788,0.02699765627,0.02688165393,0.02678305407,0.02667079424,0.02651284533,0.02626072165,0.0259061956,0.02566951086,0.02535252605,0.02502417978,0.02477361499,0.02464641484,0.02469990766,0.02485665044,0.02510448593,0.02542305415,0.02580386393,0.02632003212,0.02686429995
Kiribati,KIR,Oceania,0.03827031746,0.03805286698,0.03782735209,0.03748619345,0.03709411117,0.03668223796,0.03630502118,0.03598488759,0.03565643476,0.03545154492,0.03528860057,0.03548294089,0.03579812207,0.03613536303,0.03646561236,0.03665101778,0.03624703003,0.03566273543,0.03494502445,0.03413325129,0.03343500902,0.03375850199,0.03429087328,0.03500194275,0.03564088266,0.03624830086,0.03632589517,0.03608331723,0.03551477612,0.03481512842,0.03423465724,0.03481682497,0.03524187832,0.03539402264,0.03518931539,0.03472275827,0.03468640298,0.03445824603,0.03410177805,0.03364028638,0.03319669218,0.03389317245,0.03471371489,0.03530007312,0.03556360584,0.03550500948,0.03573095693,0.03574877221,0.03560544494,0.0355182563,0.03549857772,0.03560235438,0.0357648692,0.03611738149,0.03653877492,0.03703506009,0.03797368766,0.03895255932
"Korea, Dem. People’s Rep.",PRK,Asia,0.03208458973,0.0318438108,0.03204188242,0.03238821735,0.03245337909,0.03206130293,0.03273933199,0.03275210029,0.03236014566,0.03196211027,0.0317171626,0.03163491918,0.03178256695,0.03205385424,0.03229221923,0.03246442032,0.03319011962,0.03388213956,0.03451584313,0.03508410989,0.03557789716,0.03648652688,0.03714177321,0.03766487811,0.03821574644,0.03887872792,0.03957128528,0.04048510533,0.04151464333,0.04250047077,0.04339184235,0.04488729521,0.04629680929,0.04769246294,0.04921363824,0.05095008535,0.05226474738,0.05362389917,0.05512226467,0.05687510352,0.0589474281,0.06187073126,0.06493871172,0.0680435575,0.07109977632,0.07407892524,0.07714486168,0.08002424794,0.08270067498,0.08516613709,0.08742022021,0.09025766941,0.09299770009,0.0953032213,0.09668967597,0.09696946001,0.09647466043,0.09490907857
"Korea, Rep.",KOR,Asia,0.03416041196,0.03439832524,0.0347357884,0.03505417316,0.0351841962,0.03506892292,0.03515233321,0.03499225365,0.03474860581,0.03462049172,0.03468968088,0.03525625508,0.03590178851,0.03657052315,0.03719751255,0.03776572052,0.03850250678,0.03925618059,0.03999000789,0.04064044357,0.04118464134,0.04199428209,0.04261600466,0.04317929338,0.04387672451,0.04481006399,0.04609436179,0.04766699766,0.04937800204,0.050971214,0.05231676023,0.05400011512,0.05535350424,0.05658085865,0.05799378785,0.05975851103,0.06159535747,0.06380871741,0.06632944381,0.06902285206,0.07182834894,0.07508185954,0.07844585391,0.08186125002,0.08526647699,0.08862336631,0.09223828536,0.09574771302,0.09928718768,0.1030209094,0.1070501072,0.1110339066,0.1153686844,0.1199871272,0.1247632677,0.1296546677,0.1343642893,0.1391412784
Kuwait,KWT,Asia,0.01993932156,0.0187697454,0.01797242651,0.01740762482,0.01700001176,0.01665702328,0.01729045681,0.0177269014,0.01801709569,0.01826287133,0.01858544901,0.01853853624,0.0182880024,0.01785101043,0.01741854039,0.01728588991,0.01730062825,0.01736424112,0.01726701102,0.01688411713,0.01630453,0.01598485368,0.01546932008,0.01478833231,0.01410468326,0.01359809177,0.01336797188,0.01337701577,0.01346127908,0.0134420191,0.01328719789,0.01407012268,,,,0.0136038161,0.01358120779,0.0138726787,0.01438285558,0.01501686709,0.01575235488,0.0167036843,0.0178409419,0.01912897316,0.02042311857,0.02158284441,0.02147011389,0.02115035092,0.02071265373,0.02028280853,0.01993440475,0.01981854881,0.01981295552,0.0199125441,0.02015862734,0.02064107014,0.02194797196,0.02345203514
Kyrgyz Republic,KGZ,Asia,0.07082124937,0.06908151957,0.06727479215,0.06556490036,0.06415380916,0.06312827886,0.06277595752,0.06271405079,0.06275272327,0.06261745198,0.06218791175,0.06222115607,0.06171847678,0.06092967214,0.06014299451,0.05947606609,0.05935600083,0.05936008645,0.0592999914,0.05887781532,0.05797285343,0.05708340116,0.05581544436,0.05440637782,0.05315340619,0.05221311681,0.05135915406,0.05062201419,0.05010359378,0.04996749855,0.05029581891,0.05129447083,0.05259644771,0.05387362455,0.05467940909,0.05478510657,0.05532062916,0.05525721829,0.05492388341,0.05478493513,0.05506736894,0.05593597703,0.05695052798,0.05770368608,0.05761729387,0.05642873746,0.05475778016,0.05243356617,0.04984018651,0.04738951944,0.04523284201,0.04454792732,0.04387109431,0.04323239387,0.04280472967,0.04279104904,0.04356246402,0.04488770933
Lao PDR,LAO,Asia,0.02609038821,0.02669163353,0.02718716036,0.02760376871,0.02798460082,0.02834809456,0.02893084443,0.02946590199,0.02992938191,0.03028925743,0.03053940816,0.03095937573,0.03125905322,0.03146658756,0.03162758508,0.03176554287,0.03250496213,0.03319810118,0.03383884907,0.03440246835,0.03488120844,0.03522591629,0.03546057587,0.03559393085,0.03563369313,0.03559154836,0.03570228382,0.03570145472,0.03561231203,0.03546339559,0.03527251089,0.03538662483,0.03544094512,0.03543133879,0.03535919061,0.03524004812,0.03541106032,0.03555133482,0.03565762975,0.03572006401,0.0357393761,0.03607212985,0.03631855285,0.03648916707,0.03658948859,0.03661957732,0.03676917596,0.03683442785,0.03685261038,0.03686373097,0.03690023845,0.03720083423,0.03753276024,0.03790758939,0.0383437922,0.03885373382,0.03955845455,0.04029273158
Latvia,LVA,Europe,0.1057436212,0.1062284658,0.1065266279,0.1068736575,0.1075906121,0.1088494337,0.1108238945,0.1131447667,0.1156377186,0.1180399399,0.1202150423,0.1225826243,0.1243583225,0.1257292041,0.1269915386,0.1282904407,0.1295323451,0.1309454491,0.132052615,0.1320950553,0.1307249549,0.1292471564,0.126329472,0.1227465239,0.1195836766,0.1174311414,0.1165494567,0.1164147487,0.1168640336,0.1176712768,0.1187506829,0.122274324,0.1261631052,0.1301791838,0.1339434976,0.13721059,0.1405859951,0.1431879716,0.1453312194,0.1474819723,0.1498844797,0.1540944818,0.1582626063,0.16223396,0.1657338844,0.1685747582,0.1720367822,0.1751432175,0.177821195,0.1800198817,0.181781169,0.1843575961,0.1865931548,0.1886381467,0.1906893532,0.1928363051,0.1952547974,0.1975442889
